,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64
187,2981574.878382683,1542958.5117408037,1626078.8244496584,859550.7092585713,14004281.47052002,1922916.7400324643,1230995.989574492,792981.1981418729,356324.1639609337,1497972.0737939775,2528602.984087169,1133404.0135249794,2093010.813198924,2796857.624028325,317125.4145487845,807901.935009405,235409.48028862476,1735842.4474341124,3057180.0363348722,1023101.0846280754,903791.1598829627,1057183.692872256,203974.62303972244,754073.8348855078,2068079.4476776347,10235724.107826233,1636933.725483179,9366347.96711713,2161590.040930927,1784835.368699193,1058094.2474780902,7276793.489165783,1612452.5589226335,1662010.9317389727,7351440.150619507,973156.9232272506,673301.6985311657,3069788.5291445553,99956.71483010054,163061.1946324408,2589788.589430809,4606064.014211178,1134358.378871657,1309464.8148273528,1488953.8146908581,4761437.3664854765,4051781.490475774,6659209.732906342,477694.2916330695,1211116.196253635,1148504.5285983682,64279.54509651661,6240543.205795288,2535833.3292561173,1224249.572325945,1496437.2615688443,1228270.3350778222,695034.6555795968,1737723.8620626926,2004089.8988685608,1467967.6083516926,1507303.7811942734,1362704.8360433877,492335.4332808256
188,3119148.94056502,1424995.1658386588,670746.099609226,2925715.722959876,11088207.834220886,1986194.4319584295,1591944.6461825445,1798271.6967340708,514479.41974008083,1202378.3065834045,2941011.1107293367,511460.3293606639,1899378.4617999196,2747420.6217879653,198764.09358190745,2798137.2530916035,341965.00910282135,2226046.6733296365,288415.7238403559,1334321.826532513,1670898.7461414933,1125445.4014188796,310197.7116097808,236402.0128038749,3338092.3626640886,7352750.453155518,1950048.7755866647,8772898.886341095,2433692.25448519,2311421.0972572565,1587998.0692337826,4643382.270355701,1838284.423631288,1834864.1357603073,5608026.723974884,1352869.1377809048,990106.6038192511,3078179.5668928623,66144.79825019836,53038.91272212565,2692867.078493774,3809041.892788887,931417.8852318078,1651787.2701197416,1713776.9433281794,1610567.7207970023,3373918.325337887,5817240.520470619,685914.9854699373,1178990.5632975101,1834711.188318491,22141.245544075966,3107308.373089403,2681876.6219536364,275014.9152214527,2012628.2685935497,1595909.2422807217,1184439.7133115828,2080582.8845013082,2252103.6703433692,3097325.105635911,303161.9321849309,1866524.5575757995,1001109.3653808236
189,3313059.4389824867,1601501.6582144499,896651.9383138865,4024617.9670102596,13060419.337997437,2073312.3087697476,1746987.8615797833,2694036.964144677,400067.3221619129,1259318.0310887247,3089065.1867675185,512440.0230387151,2035724.8156499863,3068477.5988729596,136774.0053077042,3913392.701199621,194933.61118662357,2221960.128451854,357698.99224951863,1528502.558728665,1458890.1261472702,1214322.2440593094,255155.00332683325,195447.85444093496,4816741.302884817,8275749.38079834,1888477.340479076,11159087.848236084,2851887.936698675,2551521.9624542,1566978.757403396,4963863.688588619,2014512.6311734915,2038334.705224663,6369198.763913155,1480557.489793241,1060308.713344127,3214142.6312731206,23050.683891534805,24420.630220144987,2945367.1844005585,4264516.69740206,1113702.5620852485,1705316.992719084,1876076.3856645972,1449938.5489117205,3751023.339662671,6492467.072971344,681769.972545445,1323621.8410123885,1717321.3547923565,5264.168574929237,3344405.7887396514,2657173.2677237093,353669.197509408,2128964.119563997,1505747.4546142817,1136441.8349707723,2268580.102481991,2393240.498067856,3984188.8718676567,295169.0644149743,1921899.9973773994,854292.9035836458
190,4218338.629288673,1800401.5409388542,80571.31486228108,3877258.391080767,13848495.824432373,2593191.138556704,2387734.4749031365,1129047.7970261276,1074498.7146722078,1664071.3958545774,4227072.408007622,1327272.6745643318,2591762.354370147,3408116.3238507956,743906.6838737652,3462386.1921385378,718258.5600845814,3424469.54990153,2006150.4248372614,1244294.790270418,2713286.04466635,1408302.649003327,552086.4003942013,1382745.4143266194,1899434.0686079115,12023625.857154846,3165107.703210473,7114654.0232543945,3295341.987459123,2157453.0423521996,1686580.9391988292,9454421.865852773,2161684.092396006,2214350.945747316,8349496.994246662,1153225.5872938633,1272919.8383333832,4904186.542492121,110572.04212844372,145673.20018173754,3659234.165193677,4938138.876278877,611736.9904552475,2569174.0356408805,2105525.7282748446,7088892.478665829,4783664.320477486,8026703.537784576,722496.5433219671,4507344.149446793,2854525.4792898893,17300.725893467665,2765768.0508525223,4394217.835097492,1211727.9401668608,2297073.9468644857,2589211.205754161,1881489.160845995,2582922.737534657,3325900.196033232,6274328.29626891,1886340.9621856846,2025328.6113125496,1770463.469586432
191,1931547.4032007456,1315415.8526665568,1977329.224458605,3382927.6891155243,11871410.785888672,1079891.70312351,963438.3135884479,2690765.893523276,194323.91867387295,1099885.4032834917,1650817.1574916244,270981.56597843766,1362267.0222771168,1848422.9252791852,106666.92549198866,3384173.697720051,123830.74822807312,1275127.0833132043,277435.13315689564,525617.0728701353,532559.7885712385,634385.4619057477,146250.3425104618,226436.69990827143,5259974.412699506,6953825.512195587,1140252.3916946054,11357002.973197937,1711586.5907514691,942740.806851685,575879.9969012886,3838382.5044131577,1130281.6412752792,1116457.952205062,5362547.9595246315,497569.2059107721,490601.6826752722,2126063.581804782,44730.287126362324,23255.904801294208,1752297.4127918482,3118508.6698209643,1323179.933417976,789451.1200748086,957264.7055241391,1510507.6278532147,2756094.7861537933,4885442.185087204,310374.14209234715,795635.0469506755,680495.4581337571,33937.524625211954,3631264.786917925,1643815.8796609938,956386.9054566473,856537.3781271279,830658.1859786808,448203.7449657321,1149452.5692367852,1544816.0819391012,2944309.971731901,235620.3774584569,749592.1446363106,360370.4638501406
192,2814885.20276019,1420919.8593288064,468180.79568105936,3920300.0176200867,12626202.10560608,1453115.192988135,1472397.2111501545,2439348.6707292497,319981.2216104269,1224636.7760543078,2560776.9241064787,478922.8353188336,1729917.7198892832,2228349.6801460683,217947.55793112516,3767272.9030838013,182572.59063386917,1671371.402325675,593545.8882249594,937178.9519113898,1172546.1375960112,957452.6641335338,183129.91425263882,394482.804991059,4177786.3632323295,8875452.124702454,1741854.4220951796,9853804.200286865,2002835.7321680188,1476253.569385171,947819.7725143842,5785334.192670822,1308628.403430365,1349755.2876149416,6417570.286997795,871854.831913203,668400.7481390387,2787592.2154814005,35705.875545978546,24181.254660084844,2230842.135796547,3815368.4465727806,789615.7452276945,1262989.6841957122,1269762.61628405,2495295.1039580405,3691768.5067038536,6147935.927757263,357137.50033172965,1858777.7742641196,1398277.2044491172,8952.498828589916,2406498.7633721977,2576165.564828217,840917.4046378136,1328733.9863368869,1364198.6027777195,991741.6394550502,1593226.5585526824,2153467.4312164783,4473279.583129883,468373.7860414125,1215587.8943838216,581485.6988533735
193,3772524.0591851175,1660422.0623100996,659147.3938269019,4355357.726505041,9850339.015716553,2542305.596292302,2310903.4329603687,2655690.659272462,1333540.174827218,1354130.9821040332,3765820.053025961,700905.9062917829,2336941.9004284143,3442256.4349022657,329040.08230178803,4205079.300254583,952901.4250712395,2931254.525860615,161185.8584806919,1712360.2428907752,2441115.7641068697,1534789.4169003963,796739.4622117877,351130.83965219185,4050181.9881863594,6468137.623094082,2739676.581715286,8134885.812042236,3346148.986561775,3136079.258240044,2151128.0637970753,4088069.309804082,2380154.3388914466,2427814.743629873,5152070.760786712,1734393.072984159,1495316.3311313093,3695991.0152198076,177056.86038953066,106904.93175069988,3322495.4537284374,3843054.0973472595,1004795.8993958309,2289450.003228456,2383923.385175705,1559397.5524139702,3535588.222517848,6085347.115099043,1175359.863912642,2214734.0087531507,2633743.423032403,61242.26182746887,1987218.431723535,3388732.660048872,208007.1414464712,2764276.9158129096,2221057.750512421,1629258.0301185548,2942978.6124892384,2536028.7496008873,4769051.8934598565,437440.54914437607,2505031.639767986,1646183.7047715783
194,2580990.681470871,1296674.6635442972,813539.157280013,2417311.9030138254,9917338.528717041,1996544.0211041123,1425849.6621265188,1265606.6014223993,515787.1023962498,1115188.1780410856,2325733.2765957713,1611016.0483584553,1998806.9464954734,2639345.688560754,692307.5505835265,2270417.306395054,397815.7927262783,1887378.161493048,3615282.136469722,985717.02288647,1166017.5159518719,1071176.025798872,337387.1857956052,1510936.76610199,2295077.796394974,8284323.704360962,1728655.1053093076,6046074.322499573,2411619.6201109886,1725531.1204422712,1092272.9055238068,7162944.927852631,1601629.1277001426,1627076.9103845358,5751645.756754994,992353.4481334239,826785.0246660113,2835931.1059836745,103907.89206758142,555108.470461458,2340229.7470695972,3632829.2729034424,755903.8302832395,1433534.5243701339,1564416.4503750429,7137923.6637892425,3216072.932324171,5275710.483615875,663532.0691820383,3901328.7538459897,1280678.4903531075,36723.518837213516,3140284.833484158,2392583.611168325,2089605.9561542273,1513152.2722395957,1328097.4838295877,767812.2039650977,1770321.9926986843,1888738.3133440018,4368207.650965333,2477123.019279901,1321547.2021919712,776479.9166780114
195,3651208.520486951,1877104.501881361,1941545.652360499,2495588.2694811597,15200178.600258827,2254341.58114288,1845580.9532726854,1902024.7964514494,524752.4489103556,1826213.4995358884,3503417.1860049367,500270.3496321067,2256465.1635392904,3153539.075763449,208616.69725212455,2377633.922257036,363490.39021492004,2956811.880732693,697785.606351614,1016654.0556230992,2226186.448435724,1187112.2953090966,313775.20053613186,210330.08774027973,4369675.528079957,9343034.96867615,2637932.1636371613,12919841.452724934,2604032.547278106,2009730.6067758799,1660333.74663046,5627478.461114824,1974609.009164974,1943881.7150592208,7514848.313492477,1028989.5405300856,1072902.0454771668,4025822.691934705,89874.84285694361,89062.01113662124,3159178.2002195716,4628331.848054111,1584913.8604575098,2039554.402283594,1774875.1783234775,1710971.4608333409,4268216.499180913,7420388.426163435,564302.4851450324,298126.30629226565,2390152.8402582407,29431.247832417488,6057347.168018281,3576311.235657662,484809.0116096139,2112933.9231767356,2155613.6925526857,1429753.1886874437,2207999.0338867605,2753356.54237175,1947537.8127951324,468333.90465227887,1956002.8727213852,1315730.4023466706
196,3243045.220636666,1802668.6236482263,2826307.142904222,2215518.5829321146,12597994.093317032,2251154.179842055,1664618.3995957375,2047288.08365193,759338.8109089732,1599081.9727317244,2993817.5323774815,532215.8642925471,2249300.7199747264,3159867.1903494895,167257.72968015075,2230472.645656988,626355.9460753202,2314108.8038497195,213700.11826437712,1458389.5283291936,1667970.7510291934,1274841.9100405723,510741.1744661331,137085.1037889123,4597481.784508824,6780842.736096442,2102762.699638009,12044092.33018303,2673096.9768657237,2531321.281850636,1663177.5661179721,3543488.0302222967,2095445.5678200647,2074482.7547410727,5723870.063555539,1425128.9108783156,1174895.5158435255,3113419.6642202735,150632.6637892127,134373.3719139397,2917740.682256311,4111857.9601203203,1818177.659199953,1680373.6438186765,1992965.20388145,712606.415502727,3489672.7933865786,6221577.68476221,937133.4290953279,307743.07532401383,1830104.5162780285,64176.793563365936,5999496.978747368,2783330.9252109826,443123.74686412513,2220072.5663000047,1735986.9080829024,1137556.000956148,2373485.2951749116,2224996.2871106267,1332426.641110912,294866.82006399333,1991457.384204127,1084270.4871572852
197,5791267.161329716,2784843.1898458004,3976394.3115478456,2269744.4425268173,15985815.486701965,4725416.720442861,3303341.4290517643,1931684.757034719,2136404.7422647476,2559493.9221351,5759266.776877284,1505314.0636724383,3860244.6738606095,5691467.878719866,471227.9975367263,2179181.2044897676,1765392.6715888977,4813920.748154275,1793970.8800137043,3019040.8629116416,4219364.992510498,2390743.1689032167,1294607.613761425,408649.34453762695,4380028.804920673,9020405.262990057,4394570.970854342,14038551.279865742,4559241.421578169,5092390.502330482,4021843.70119635,5255363.636910617,3985578.670818135,3971288.886392176,7733020.138815105,2958525.7972410917,2546176.3765212446,5594404.287155092,462930.8755942583,538758.6445097625,5094981.355908155,6233412.179892659,2662583.368409097,3617785.675493628,3744528.3059087545,1797064.9373625815,5328008.845850825,9486240.23372984,2057135.7146193981,593718.3971550316,4491186.629489481,297446.81369286776,9299301.463661194,5455399.807132363,252315.89131626487,5004429.920385361,3817061.5805745125,2798717.9389338195,4376228.378703445,4120746.086378783,1681503.0548088849,1038509.3493269756,4578075.290445447,2704072.6700307727
198,2442632.5265592933,1104558.8809407353,89869.46552273631,1619442.0891827494,10793208.969299316,1504273.0220609754,1104013.4426176026,610898.8259135783,208420.75291776657,1102464.772576496,2093079.0495553613,971926.4305664599,1613026.6972598433,2163118.3776685447,344820.63051626086,1466922.72230348,89974.68916237354,1622024.452110976,2659148.1971595883,739556.4515431523,940415.863818109,853389.6812551916,96916.76310867071,794659.9930085726,1286655.0425128043,9011352.857849121,1574967.5823827386,5761489.196769714,1723221.4623660445,1217566.7571903467,828372.5427871197,6902323.783123016,1163019.7970325425,1206651.774244547,6127515.470786095,699794.2677755356,499992.6088690758,2715965.969933629,19426.57582348585,115346.44551333785,2035533.3241637945,3661593.078145027,385338.1862810999,1149963.564721346,1124742.6280029565,4849201.367630005,3365314.5265773535,5337073.036834717,297713.68940413,1953738.0264477208,1056984.4504384995,5788.435704618692,3204940.9249868393,2262581.4042193294,992369.6888437867,1127486.8108392656,1115142.2762155533,655771.1387509853,1387360.678984642,1704590.116639614,2803807.163826227,1424634.925869204,1015276.2735958621,510196.51698052883
199,2703578.492360115,1587234.2404986024,1965104.4298962504,1347153.1798043177,15621459.962608337,1386011.278655909,1066892.7517572865,981796.0440486372,317751.78636837006,1595000.3486189842,2374584.5094462037,296291.9912124276,1665859.1800388694,2365076.109481573,69757.8347518444,1281316.9874379784,108801.17021107674,1739922.7344269454,377429.85948073864,700065.4314025044,932380.0590769053,704060.4917100817,141650.81639385223,113723.6271767579,3583826.278902054,9871390.7129035,1496464.185328126,12671013.548789978,1570054.4629143476,978438.4018494487,728737.2456264608,6111743.12016505,1031678.8888926432,1010808.5244090557,7560666.972819328,557362.1943132877,530898.0451392531,2986355.98462373,38079.641124367714,51146.15812037885,2147615.168689847,4295544.065914154,1464449.630083084,1229780.3381076455,933741.3525569662,1725949.2192489207,3990365.285503626,6820968.369508624,192521.04141747952,220794.63913147897,1240839.7113643885,24877.984675258398,6644609.107810974,2532021.447525829,950341.2792751789,1078931.0006115288,1137189.9067099392,900806.1887673885,1261938.3784433901,2277679.5251698494,1065231.2594115734,191037.9606400095,1011443.2976425737,474022.4990015626
200,1896727.4947689176,1398695.252538681,3516012.3946450353,1044452.3784383312,11700390.566368103,1280440.8440899998,707670.233787775,741052.7617237866,136405.7070361972,1425345.5363962352,1611157.5480725765,430530.0346199125,1557962.8842760623,1822340.9988756329,118582.7872396931,976855.6183875203,77631.41849195957,1284541.330426082,2046791.5089383721,473971.8538489193,637146.3897806406,636925.1085158736,83024.52236115932,257639.84464194626,3090140.191853389,6789863.223880768,1014352.9978121519,10191953.845687151,1309822.2119559646,726902.9690887928,519291.2760759741,4122097.638871908,829023.4832028896,869925.1888319254,5468926.998388529,404222.71667057276,328503.8642395735,2263536.0915466845,227885.6646219492,367657.1459596902,1585364.516857624,3098707.4181022644,1726292.2036854029,821111.2688713968,821519.021388799,1960174.62698254,2689662.1401799917,4812157.156217575,231813.42925715446,797099.8222689778,720254.1764019728,349019.7126996219,7141860.354910135,1709060.4247066379,1229933.2609006688,714843.9600812197,877532.4145819545,481180.6037466824,985867.2610359043,1519634.7693560123,1419097.6870725453,478741.98960508034,650158.519870203,392207.6914436221
